iter	MAE	RMSE
881	0.0432287966	0.1197149692
882	0.04322110197	0.1196550296
883	0.04317021603	0.1195324239
884	0.043118385	0.1194221759
885	0.04309880094	0.1193571198
886	0.04306586188	0.119250437
887	0.04302710535	0.1191766333
888	0.04299628414	0.1190890568
889	0.04297640139	0.1190505115
890	0.04297190948	0.1189868117
891	0.0429615825	0.118896746
892	0.04294817517	0.1187737146
893	0.04293414096	0.1186680767
894	0.0429026314	0.118570388
895	0.04287068886	0.1183752194
896	0.04285213092	0.1182769907
897	0.04281747954	0.1182000815
898	0.04275122176	0.1180952162
899	0.04272746911	0.1180077099
900	0.0427206402	0.1179293161
901	0.04269062695	0.1177465456
902	0.04265642754	0.1176421415
903	0.04263451897	0.1176025641
904	0.04261916745	0.1175725474
905	0.04259786844	0.1175275367
906	0.04255584772	0.1174136264
907	0.04251243502	0.1172608537
908	0.04250670968	0.1171778565
909	0.04247514273	0.1171079993
910	0.04244589889	0.1170298206
911	0.04241749299	0.116856613
912	0.04240054309	0.1168148957
913	0.0423593138	0.1166730062
914	0.04235360676	0.1165922063
915	0.04234587967	0.1164655853
916	0.04233898262	0.116390861
917	0.04233388722	0.1163298397
918	0.04229265992	0.1161861965
919	0.04227717318	0.1161252192
920	0.04224863496	0.1160611114
921	0.04224194983	0.1159882338
922	0.04223700154	0.1159300854
923	0.04221215234	0.1158025746
924	0.04217550301	0.1156775575
925	0.04215308831	0.1156424738
926	0.04210532183	0.1155216422
927	0.04207330945	0.1152307119
928	0.04205105274	0.1150483635
929	0.04201312513	0.1149470362
930	0.04200805951	0.1148770865
931	0.04199781758	0.1147997739
932	0.04195906228	0.1146360413
933	0.04192170204	0.1145016859
934	0.04191624412	0.1144312684
935	0.04191017882	0.1143652174
936	0.04187638842	0.1142378995
937	0.04184845343	0.1141394433
938	0.04183342642	0.1140971336
939	0.04179967387	0.1140298227
940	0.04176009111	0.113941474
941	0.04173329539	0.1138551744
942	0.041687983	0.1137694135
943	0.04167393417	0.1137139842
944	0.04166257537	0.1136644906
945	0.04163780903	0.1135031264
946	0.04162679258	0.1134556301
947	0.04158492882	0.113278814
948	0.04154711792	0.1131352515
949	0.04151985509	0.1130431399
950	0.04148463004	0.112956355
951	0.04145711906	0.1128708586
952	0.0414465644	0.1127870143
953	0.04144047464	0.1127231425
954	0.04141099746	0.1126275776
955	0.04140622864	0.1125802051
956	0.0413865888	0.1125308489
957	0.0413471947	0.112441594
958	0.04130593382	0.1123441525
959	0.04126498572	0.112259269
960	0.04123320158	0.1121513882
961	0.04119654557	0.1120477094
962	0.04117480324	0.1120080997
963	0.04112317772	0.1118699382
964	0.04108413311	0.1117397856
965	0.04105650791	0.1116630517
966	0.04102564954	0.111595652
967	0.0409953326	0.1113175351
968	0.04097638321	0.1112791538
969	0.04095042452	0.1111823389
970	0.04094001309	0.1111362644
971	0.04090371806	0.1110043447
972	0.04087730805	0.1109544151
973	0.04086887122	0.1108895026
974	0.04084599573	0.110812091
975	0.04083593762	0.1107675202
976	0.04081032711	0.1105037246
977	0.04078415401	0.1104411796
978	0.0407843192	0.1103058253
979	0.04076833339	0.1102275347
980	0.04074989905	0.1101004187
981	0.04072212307	0.1100468714
982	0.04070271622	0.1099704407
983	0.04068576891	0.1099369593
984	0.04065220616	0.1098780641
985	0.04062768993	0.1097951738
986	0.0405912723	0.1096743064
987	0.0405841402	0.109615021
988	0.04057597372	0.1095573532
989	0.04055673694	0.1095192585
990	0.04055250938	0.1094593976
991	0.04054725834	0.1093963287
992	0.04053891517	0.1092667873
993	0.04050936443	0.1091850539
994	0.04048152102	0.1091214048
995	0.04047445872	0.1090669149
996	0.04046555866	0.1090242949
997	0.04043202196	0.108926771
998	0.04039831526	0.1088220842
999	0.04037807038	0.1087346166
